Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
0	60	124	931	2468.95	16.3333	-0.000555921	0.0816956	0.0822058	0.572912	0.499041
0	60	124	1348	1658.08	15.1333	0.00902708	0.130779	0.122861	0.687534	0.65931
0	60	124	1555	4268.82	14.7333	0.00139486	0.166667	0.165503	0.707688	0.647205
0	60	124	1584	2324.44	17.2	-0.0156787	0.045927	0.0606547	0.472857	0.385025
0	60	124	1673	2627.39	17.6667	-0.0230483	0.0304636	0.0523063	0.447487	0.273692
0	60	124	2265	4992.66	14.2667	-0.0330141	0.211389	0.236592	0.859669	0.839545
0	60	124	2514	3400.74	16	0.00469193	0.101402	0.0971658	0.596283	0.547184
0	60	124	2937	4153.08	15.9333	0.0136875	0.100136	0.0876484	0.598779	0.5675
0	60	227	248	3320	14.6	-0.0188958	0.0865363	0.103477	0.555404	0.42118
0	60	227	336	329.28	9.33333	-0.00864835	0.00742398	0.0159345	0.0688411	0.16577
0	60	227	439	3407.26	15.7333	0.0121789	0.0944338	0.083269	0.525355	0.457675
0	60	227	764	3271.43	15.3333	-0.0108471	0.0825279	0.0923731	0.549635	0.508286
0	60	227	892	2272.03	12.3333	-0.0206739	0.123195	0.140955	0.676846	0.581947
0	60	227	931	2238.06	13.0667	0.00283832	0.131437	0.128964	0.683182	0.510072
