Rep	Year	PatchID0	PatchID1	Distance	MeanNAlleles	FIS	FIT	FST	MeanD	HarmMeanD
0	58	1348	1584	1018.45	14	-0.0121362	0.114088	0.124711	0.624212	0.547852
0	58	1348	1673	1120.1	12.6	-0.0139163	0.132564	0.14447	0.670626	0.612237
0	58	1348	2265	3801.54	8.73333	-0.0326718	0.374176	0.393976	0.85928	0.631607
0	58	1348	2514	1955.63	12.0667	0.000287836	0.201956	0.201726	0.795656	0.738427
0	58	1348	2937	2618.5	11.6	0.000114653	0.170357	0.170262	0.690146	0.488975
0	58	1555	1584	4031.01	12.8667	-0.0113823	0.173517	0.182819	0.745956	0.626465
0	58	1555	1673	2391.41	11.6667	-0.0132454	0.165498	0.176406	0.687392	0.563489
0	58	1555	2265	999.512	6.6	-0.0332043	0.436548	0.454655	0.940781	0.931533
0	58	1555	2514	4299.65	10.6	0.00182838	0.247162	0.245783	0.819478	0.703649
0	58	1555	2937	4399.71	10	0.00163825	0.220522	0.219243	0.706955	0.639591
0	58	1584	1673	1640.62	15.1333	-0.00550627	0.0845754	0.0895883	0.593239	0.463138
0	58	1584	2265	4311.62	12.2	-0.0194994	0.303817	0.317133	0.809404	0.734177
0	58	1584	2514	1077.61	12.9333	0.00806064	0.10933	0.102092	0.519598	0.359442
0	58	1584	2937	1850.3	13.8667	0.00786983	0.122117	0.115153	0.601868	0.492588
0	58	1673	2265	2725.07	10.3333	-0.0219983	0.332482	0.34685	0.836091	0.790879
0	58	1673	2514	2048.32	13.1333	0.00669825	0.141823	0.136036	0.629789	0.568734
0	58	1673	2937	2412.9	12.4667	0.006509	0.142005	0.136384	0.657608	0.591555
0	58	2265	2514	4331.84	9.13333	-0.00386042	0.388122	0.390475	0.881302	0.836401
0	58	2265	2937	4247.25	8.8	-0.00406504	0.398277	0.400713	0.914542	0.89738
0	58	2514	2937	799.453	11.8667	0.0215893	0.20166	0.184044	0.738978	0.653835
0	58	-999	-999	105	-999	0.0137582	0.444582	0.430972	0.520377	0.441702
0	60	-1	-1	-1	24.4667	-0.0127935	0.165576	0.176117	0.729437	0.727638
0	60	124	227	4110.01	14.4	-0.0487252	0.123485	0.164209	0.726964	0.671191
0	60	124	248	790.016	17.7333	-0.0297952	0.0263227	0.0544942	0.467595	0.416384
0	60	124	336	3870.7	14.6667	-0.058961	0.12447	0.173218	0.757865	0.734891
0	60	124	439	911.4	16.9333	-0.0113714	0.0319993	0.0428831	0.375578	0.0679768
0	60	124	764	1281.82	17.3333	-0.00575589	0.0495539	0.0549933	0.476043	0.340085
0	60	124	892	2285.74	14.5333	-0.0185526	0.102429	0.118778	0.64591	0.608499
0	60	124	931	2468.95	14.8667	0.0113369	0.126316	0.116297	0.65905	0.595369
0	60	124	1348	1658.08	15.2667	-0.0203078	0.102598	0.120459	0.693145	0.643152
0	60	124	1555	4268.82	14.1333	-0.0059592	0.19061	0.195404	0.787922	0.69974
0	60	124	1584	2324.44	16.6	-0.027892	0.0395778	0.065639	0.529275	0.442686
0	60	124	1673	2627.39	17.2	-0.031339	0.0432982	0.0723693	0.541492	0.489625
0	60	124	2265	4992.66	13.2667	-0.00633892	0.336685	0.340863	0.84067	0.742253
0	60	124	2514	3400.74	15.0667	-0.0128273	0.111228	0.122484	0.707129	0.670629
0	60	124	2937	4153.08	14.6	-0.0161063	0.091955	0.106348	0.616438	0.545278
0	60	227	248	3320	15.5333	-0.0509614	0.121495	0.164093	0.720431	0.668094
0	60	227	336	329.28	7.06667	-0.0875787	-0.0702182	0.0159625	0.0461728	0.0587065
0	60	227	439	3407.26	15.0667	-0.0302529	0.130857	0.156379	0.70375	0.682347
0	60	227	764	3271.43	14.4667	-0.0240151	0.137633	0.157857	0.69409	0.643646
0	60	227	892	2272.03	11.3333	-0.0399475	0.166818	0.198823	0.695342	0.556076
0	60	227	931	2238.06	11.4667	-0.00592207	0.195754	0.200489	0.704936	0.548578
0	60	227	1348	4012.2	11.2	-0.0418373	0.178448	0.211439	0.751471	0.470595
0	60	227	1555	2130.08	9	-0.0277028	0.280997	0.300379	0.837435	0.777011
0	60	227	1584	4980.7	13.2667	-0.0490798	0.114411	0.155842	0.673444	0.608792
0	60	227	1673	3581.31	13.8667	-0.0531771	0.138806	0.18229	0.775785	0.726081
0	60	227	2265	3074.43	8	-0.0340785	0.423835	0.442823	0.91282	0.741044
0	60	227	2514	5622.04	11.2	-0.0334586	0.187528	0.213832	0.752768	0.592493
0	60	227	2937	5961.42	10.9333	-0.0369758	0.183096	0.212225	0.755904	0.667014
0	60	248	336	3082.51	15.8	-0.0611702	0.119612	0.170361	0.732846	0.690183
0	60	248	439	531.907	17.0667	-0.0134818	0.0364848	0.0493019	0.425767	0.341324
0	60	248	764	875.685	17.2	-0.00789332	0.0410777	0.0485875	0.423681	0.312314
0	60	248	892	1611.16	16.2667	-0.0207886	0.100671	0.118986	0.674979	0.624576
0	60	248	931	1808.6	16.0667	0.00900526	0.125464	0.117517	0.664052	0.513291
0	60	248	1348	1643.79	15.7333	-0.0225282	0.0948956	0.114837	0.664383	0.571892
0	60	248	1555	3603.1	15.2667	-0.00844652	0.195188	0.201929	0.823768	0.783436
0	60	248	1584	2554.25	17.4	-0.0299679	0.0429287	0.0707757	0.571566	0.452531
0	60	248	1673	2330.82	17.7333	-0.0334213	0.0386054	0.0696974	0.527284	0.345398
0	60	248	2265	4398.66	14.1333	-0.00939165	0.35338	0.359397	0.929982	0.92492
0	60	248	2514	3579.87	16.0667	-0.0150849	0.0994968	0.112879	0.647352	0.588291
0	60	248	2937	4262.22	15.4667	-0.0183329	0.090829	0.107197	0.639913	0.606373
0	60	336	439	3135.86	15.1333	-0.0403458	0.129477	0.163237	0.716921	0.694756
0	60	336	764	2980.62	14.5333	-0.0341143	0.13482	0.163361	0.703522	0.651569
0	60	336	892	1957.78	11.5333	-0.0509329	0.164779	0.205258	0.703795	0.570637
0	60	336	931	1915.86	11.9333	-0.016624	0.191501	0.204722	0.706747	0.550868
